"x";"y";"vx";"vy";"t"
-4.60359833333333;48.3331566666667;-8.4955822372572;-3.26114847756876;0
-4.626245;48.3272816666667;-8.90096535753373;-3.59622343969383;410
-4.64993833333333;48.3208533333333;-8.99368321245155;-3.63368388468381;769
-4.65729833333333;48.318865;-8.80824661838448;-3.55876263745117;906
-4.664675;48.316895;-8.71552787923523;-3.5213018352085;1005
-4.67653333333333;48.3138083333333;-8.46864447619008;-3.59472630757527;1201
-4.68439166666667;48.3118033333333;-8.71552787923523;-3.5213018352085;1356
-4.69163166666667;48.3099666666667;-8.71552787923523;-3.5213018352085;1495
-4.699735;48.3078866666667;-8.90096535753373;-3.59622343969383;1594
-4.708275;48.305695;-8.62281002431741;-3.48384139021852;1734
-4.71797666666667;48.3032533333333;-9.02104951800901;-3.28339350639676;1910
-4.72675166666667;48.3013033333333;-8.83311027692325;-3.21498921679096;2025
-4.73427666666667;48.2996716666667;-8.83311027692325;-3.21498921679096;2153
-4.74176666666667;48.2980366666667;-8.90096535753373;-3.59622343969383;2264
-4.74999666666667;48.2961266666667;-9.05572995895652;-3.47616904223616;2391
-4.75747;48.29441;-8.86901405172341;-3.40449552068036;2516
-4.76492166666667;48.2927433333333;-8.77565565294103;-3.3686585890193;2629
-4.78149833333333;48.2887766666667;-8.68229814449031;-3.33282199912456;2904
-4.78863666666667;48.2868816666667;-8.40222383847481;-3.22531154590771;3021
-4.79776833333333;48.2844083333333;-8.4955822372572;-3.26114847756876;3223
-4.8049;48.282505;-8.86901405172341;-3.40449552068036;3354
-4.812065;48.2807216666667;-8.30886543969242;-3.18947461424665;3421
-4.82049166666667;48.2787166666667;-8.58893974570792;-3.2969850674635;3585
-4.82765166666667;48.2769983333333;-8.34465469110109;-3.37145934074321;3684
-4.83524666666667;48.2751683333333;-8.40222383847481;-3.22531154590771;3855
-4.84305833333333;48.2737716666667;-8.56782726336904;-1.51073911258153;3989
-4.850445;48.2730133333333;-8.6663084143446;-1.52810399658975;4070
-4.85843166666667;48.2721933333333;-8.56782726336904;-1.51073911258153;4189
-4.865775;48.2714416666667;-8.79042585452352;-1.39226667918304;4327
-4.87327;48.271655;-9.05014962723128;0.951209055610087;4431
-4.88110333333333;48.2722733333333;-9.36422978204429;0.819263948580707;4583
-4.88934666666667;48.272885;-9.164991032435;0.801832816654814;4710
-4.896795;48.2734366666667;-8.56727478360713;0.749539420877135;4815
-4.90523833333333;48.274;-8.99451744317186;0.314095470322512;4955
-4.913965;48.2743916666667;-8.88780247836877;0.465789990597618;5117
-4.92152333333333;48.27484;-8.78794009631372;0.460556424920198;5218
-4.92942;48.2752766666667;-8.59476149360157;0.300135684954612;5351
-4.937035;48.2756666666667;-8.88780247836877;0.465789990597618;5480
-4.94494666666667;48.2764766666667;-8.56782726336904;1.51073911258153;5613
-4.95241833333333;48.27756;-8.37086590060377;1.4760095101689;5745
-4.959945;48.2786166666667;-8.86326977710987;1.56283359900237;5866
-4.9678;48.2797083333333;-8.76478862613431;1.54546871499415;6007
-4.97587166666667;48.28123;-8.59673948550125;2.30348940268081;6145
-4.98276;48.2827683333333;-8.15921809703402;3.29653809351056;6257
-4.98950166666667;48.2852766666667;-7.44781880290865;4.30000019073486;6377
-4.99564;48.2878583333333;-7.34680520632999;4.07240062512903;6524
-5.00288833333333;48.29091;-7.52172981503975;4.16936291905869;6663
-5.00948666666667;48.293625;-7.53442084774338;4.34999990463257;6794
-5.01601166666667;48.2963683333333;-7.10140814585116;4.09999990463257;6923
-5.02189833333333;48.29891;-7.44781880290865;4.30000019073486;7024
-5.02852333333333;48.3016683333333;-7.70762576331903;4.44999980926514;7163
-5.03478833333333;48.3042916666667;-7.60919128529228;4.21784360367303;7281
-5.04118333333333;48.30695;-6.86918990237173;4.29234624243712;7423
-5.04750333333333;48.3095783333333;-7.18801101659208;4.15000009536743;7531
-5.05382833333333;48.312095;-7.20020499891437;4.32631963277302;7677
-5.06024166666667;48.3147933333333;-7.60919128529228;4.21784360367303;7780
-5.06626166666667;48.3172916666667;-7.27461306142681;4.19999980926514;7901
-5.072495;48.319875;-7.18801101659208;4.15000009536743;8054
-5.07885833333333;48.3225466666667;-6.73457157815288;3.73303398342669;8155
-5.084855;48.32503;-7.6210237184843;4.40000009536743;8296
-5.09149;48.327815;-7.36121593216773;4.25;8413
-5.09761;48.3304433333333;-6.92820323027551;4;8542
-5.10419;48.33323;-7.52172981503975;4.16936291905869;8661
-5.11026;48.3357116666667;-7.79422863405995;4.5;8790
-5.11707;48.33858;-7.78411505989968;4.3148054352522;8943
-5.12395166666667;48.3414033333333;-7.53442084774338;4.34999990463257;9078
-5.13051666666667;48.3440933333333;-7.36121593216773;4.25;9200
-5.13248;48.3448933333333;-7.37163911302154;4.4293276406979;9220
-5.13898166666667;48.3476;-6.92820323027551;4;9345
-5.14478333333333;48.349985;-7.34680520632999;4.07240062512903;9468
-5.15099;48.35256;-7.69665358964716;4.26632475063786;9582
-5.15734166666667;48.355095;-7.79422863405995;4.5;9711
-5.16442666666667;48.3579316666667;-7.6210237184843;4.40000009536743;9854
-5.17104666666667;48.36065;-7.70762576331903;4.44999980926514;9974
-5.17719166666667;48.3632183333333;-7.44781880290865;4.30000019073486;10079
-5.183705;48.365935;-7.70762576331903;4.44999980926514;10232
-5.19060333333333;48.368855;-8.22724133595217;4.75;10341
-5.19746666666667;48.371715;-7.62878864926542;4.58383867022805;10469
-5.204375;48.3746766666667;-8.05403642037652;4.65000009536743;10614
-5.21137666666667;48.3776283333333;-7.79422863405995;4.5;10746
-5.21799;48.3804433333333;-7.6210237184843;4.40000009536743;10874
-5.22419333333333;48.3830333333333;-7.45735535261669;4.48083115348175;10995
-5.230595;48.3856816666667;-7.53442084774338;4.34999990463257;11120
-5.23683833333333;48.388195;-7.53442084774338;4.34999990463257;11256
-5.24299;48.3907;-7.6210237184843;4.40000009536743;11363
-5.24911;48.393195;-7.54307240967028;4.53233515744419;11494
-5.25535666666667;48.3958033333333;-7.34680520632999;4.07240062512903;11599
-5.26154166666667;48.398405;-7.27461306142681;4.19999980926514;11754
-5.26821166666667;48.4011383333333;-7.10140814585116;4.09999990463257;11888
-5.27445166666667;48.4037516666667;-7.18801101659208;4.15000009536743;12014
-5.28088666666667;48.406455;-7.60919128529228;4.21784360367303;12119
-5.28885;48.4097916666667;-7.34680520632999;4.07240062512903;12283
-5.29430666666667;48.4121133333333;-6.64710969084917;3.68455306763711;12415
-5.300505;48.4148033333333;-7.18801101659208;4.15000009536743;12533
-5.30610666666667;48.41725;-6.32198561280764;3.65000009536743;12653
-5.31146333333333;48.41966;-6.47218591624177;3.58759123605794;12792
-5.31282166666667;48.4202566666667;-6.58179298617111;3.79999995231629;12816
-5.31906333333333;48.4230333333333;-6.84160077248768;3.95000004768372;12954
-5.324855;48.4256866666667;-6.73457157815288;3.73303398342669;13078
-5.33008;48.42812;-6.84160077248768;3.95000004768372;13212
-5.334795;48.4304216666667;-6.32198561280764;3.65000009536743;13334
-5.34093833333333;48.433245;-6.75499831469986;3.90000009536743;13467
-5.346145;48.4355416666667;-7.12805219350694;3.63192399791637;13608
-5.352505;48.4381716666667;-6.09233847493104;3.23935382799494;13736
-5.35764333333333;48.440235;-5.82745402866447;3.09851226961458;13851
-5.36344666666667;48.4426183333333;-6.79869629660485;3.61493094390676;13983
-5.36986166666667;48.4451916666667;-6.26892782509394;3.33324805100752;14127
-5.37569666666667;48.4475;-6.88699139270852;3.66187827927454;14270
-5.38267166666667;48.450245;-6.62210694644195;3.52103672089418;14401
-5.38842166666667;48.4524366666667;-7.12805219350694;3.63192399791637;14523
-5.39395166666667;48.4545533333333;-6.88699139270852;3.66187827927454;14642
-5.40046166666667;48.4570133333333;-6.50434779652109;3.31413073469051;14794
-5.40541666666667;48.4597383333333;-5.82193769464854;4.88518577231669;14914
-5.40997;48.462555;-5.4400217301988;4.40524273734886;15072
-5.41464333333333;48.4654533333333;-5.66872895213613;4.75662837298139;15201
-5.41953;48.468385;-5.97514680243941;5.01374347815701;15324
-5.42411833333333;48.47119;-5.67316566686472;4.59403897469715;15442
-5.42884666666667;48.47397;-6.05175117369562;5.07802217782466;15551
-5.43384666666667;48.4769283333333;-6.20496028148649;5.20657988366498;15681
-5.43885;48.4797833333333;-5.58485096562323;4.85483687709642;15790
-5.443895;48.4826183333333;-6.45031162832169;5.22335936574699;15936
-5.44925333333333;48.4853783333333;-6.54939690224802;4.41762399074769;16031
-5.454875;48.4875616666667;-6.99695765711517;3.87847696197069;16175
-5.46079833333333;48.4897116666667;-6.1487802842789;3.54999995231629;16295
-5.46621666666667;48.4916733333333;-6.58179298617111;3.79999995231629;16411
-5.47210333333333;48.4937583333333;-6.77162175729253;4.06880084090729;16532
-5.47827666666667;48.4959883333333;-7.01480610101643;4.05000019073486;16662
-5.48520833333333;48.4983183333333;-6.86918990237173;4.29234624243712;16803
-5.49125333333333;48.5004083333333;-6.84160077248768;3.95000004768372;16929
-5.49743;48.5024933333333;-7.36121593216773;4.25;17058
-5.50443;48.504925;-6.66839544395894;3.84999990463257;17214
-5.51033166666667;48.5069233333333;-7.36121593216773;4.25;17302
-5.51748333333333;48.5093866666667;-7.34680520632999;4.07240062512903;17453
-5.52351833333333;48.51149;-7.34680520632999;4.07240062512903;17602
-5.52985666666667;48.5136416666667;-6.66839544395894;3.84999990463257;17685
-5.53639833333333;48.515865;-7.25934373607746;4.02391994051469;17828
-5.54284833333333;48.5181033333333;-6.84160077248768;3.95000004768372;17947
-5.54886666666667;48.5202033333333;-6.92820323027551;4;18064
-5.554995;48.5223166666667;-7.27461306142681;4.19999980926514;18214
-5.56080666666667;48.5244183333333;-6.75499831469986;3.90000009536743;18317
-5.56713833333333;48.5268033333333;-7.03879935985067;4.39832999420968;18441
-5.579765;48.531525;-7.03879935985067;4.39832999420968;18692
-5.58565833333333;48.53379;-6.00017110491479;3.60526652437038;18821
-5.59171833333333;48.53604;-6.44516544991267;4.02738635763532;18953
-5.59747;48.5381066666667;-6.86918990237173;4.29234624243712;19075
-5.60318666666667;48.5401966666667;-6.51447140359021;3.91428932019855;19192
-5.60959166666667;48.5424516666667;-7.20840881732962;4.50431374598224;19333
-5.616335;48.5448266666667;-7.29321395044994;4.55730587455372;19453
-5.622395;48.5470216666667;-7.02877170226563;4.22331211602673;19574
-5.62873;48.549265;-5.95456095243065;3.86693709666586;19701
-5.63446166666667;48.55122;-6.61477531177246;4.13337036209307;19831
-5.64087333333333;48.55349;-7.20840881732962;4.50431374598224;19948
