"x";"y";"vx";"vy";"t"
-6.44066666666667;47.7266666666667;7.27680922318131;13.6856876893134;0
-6.43916666666667;47.7285;7.03685274596297;13.8106011249197;34
-6.43566666666667;47.7328333333333;7.51454911381822;13.5566054606606;100
-6.435;47.7336666666667;7.27680922318131;13.6856876893134;114
-6.433;47.736;6.83859005713493;14.0211874651297;151
-6.37383333333333;47.8088333333333;7.51154500457425;14.1271614857428;1295
-6.37316666666667;47.8096666666667;7.51154500457425;14.1271614857428;1310
-6.373;47.81;7.75695392394139;13.9939153142303;1316
-6.37216666666667;47.8108333333333;7.51154500457425;14.1271614857428;1327
-6.37383333333333;47.8088333333333;7.51154500457425;14.1271614857428;1333
-6.371;47.8121666666667;7.26384799583275;14.2561043870139;1352
-6.36983333333333;47.8138333333333;7.01393834862524;14.3807047407867;1374
-6.369;47.815;6.97010106672101;14.290824993294;1393
-6.368;47.8163333333333;7.21844877267516;14.167003394703;1411
-6.3675;47.8168333333333;7.21844877267516;14.167003394703;1423
-6.36583333333333;47.8188333333333;7.21844877267516;14.167003394703;1449
-6.365;47.82;7.26384799583275;14.2561043870139;1470
-6.36433333333333;47.8208333333333;7.26384799583275;14.2561043870139;1482
-6.3635;47.8221666666667;7.51154500457425;14.1271614857428;1499
-6.36316666666667;47.8225;7.51154500457425;14.1271614857428;1507
-6.36116666666667;47.8248333333333;7.51154500457425;14.1271614857428;1542
-6.36066666666667;47.8256666666667;7.51154500457425;14.1271614857428;1554
-6.36033333333333;47.826;7.51154500457425;14.1271614857428;1560
-6.35966666666667;47.8268333333333;7.26384799583275;14.2561043870139;1570
-6.35933333333333;47.8271666666667;7.26384799583275;14.2561043870139;1580
-6.35866666666667;47.828;7.26384799583275;14.2561043870139;1590
-6.35816666666667;47.8286666666667;7.30924721899033;14.3452053793247;1604
-6.3575;47.8295;7.30924721899033;14.3452053793247;1613
-6.35716666666667;47.83;7.05777563052947;14.4705844882793;1620
-6.35683333333333;47.8303333333333;7.05777563052947;14.4705844882793;1625
-6.3565;47.8308333333333;7.01393834862524;14.3807047407867;1634
-6.3555;47.8323333333333;7.05777563052947;14.4705844882793;1660
-6.35483333333333;47.8331666666667;6.80415417524133;14.591555717019;1669
-6.35433333333333;47.834;7.05777563052947;14.4705844882793;1679
-6.3535;47.835;7.26384799583275;14.2561043870139;1698
-6.35283333333333;47.8358333333333;7.46459766920648;14.0388663896392;1709
-6.3525;47.8365;7.46459766920648;14.0388663896392;1717
-6.352;47.8371666666667;7.70847277697657;13.9064530098755;1731
-6.3515;47.8375;7.46459766920648;14.0388663896392;1736
-6.35133333333333;47.838;7.46459766920648;14.0388663896392;1742
-6.35033333333333;47.839;7.51154500457425;14.1271614857428;1756
-6.3485;47.8415;7.01393834862524;14.3807047407867;1795
-6.34816666666667;47.8418333333333;7.01393834862524;14.3807047407867;1801
-6.34633333333333;47.8443333333333;7.51154500457425;14.1271614857428;1836
-6.34566666666667;47.8451666666667;7.75695392394139;13.9939153142303;1850
-6.34516666666667;47.8458333333333;7.75695392394139;13.9939153142303;1865
-6.34333333333333;47.848;7.05777563052947;14.4705844882793;1896
-6.34266666666667;47.8488333333333;7.05777563052947;14.4705844882793;1906
-6.31916666666667;47.8793333333333;7.05777563052947;14.4705844882793;2369
-6.2755;47.937;7.26384799583275;14.2561043870139;3238
-6.2485;47.9726666666667;7.75695392394139;13.9939153142303;3771
-6.2435;47.979;7.46459766920648;14.0388663896392;3868
-6.24333333333333;47.9791666666667;7.21844877267516;14.167003394703;3876
-6.243;47.9796666666667;7.46459766920648;14.0388663896392;3883
-6.2425;47.9805;7.46459766920648;14.0388663896392;3891
-6.24183333333333;47.9813333333333;7.70847277697657;13.9064530098755;3904
-6.241;47.9821666666667;7.70847277697657;13.9064530098755;3919
-6.2405;47.9826666666667;7.70847277697657;13.9064530098755;3929
-6.23916666666667;47.9843333333333;7.65999209236222;13.8189915396229;3952
-6.239;47.9846666666667;7.41765078156167;13.9505721355799;3958
-6.23866666666667;47.985;7.46459766920648;14.0388663896392;3965
-6.23833333333333;47.9855;7.17304998247665;14.0779032521222;3972
-6.238;47.9858333333333;7.17304998247665;14.0779032521222;3977
-6.23616666666667;47.9883333333333;6.92626420288008;14.2009461029582;4012
-6.23516666666667;47.9898333333333;7.41765078156167;13.9505721355799;4037
-6.23466666666667;47.9903333333333;7.65999209236222;13.8189915396229;4042
-6.23516666666667;47.9898333333333;7.41765078156167;13.9505721355799;4047
-6.2065;48.026;7.51154500457425;14.1271614857428;4597
-6.20516666666667;48.0276666666667;7.51154500457425;14.1271614857428;4619
-6.202;48.0315;6.76189218785119;14.5009245925864;4679
-6.19933333333333;48.0351666666667;7.70847277697657;13.9064530098755;4733
-6.199;48.0355;7.70847277697657;13.9064530098755;4739
-6.19933333333333;48.0351666666667;7.70847277697657;13.9064530098755;4751
-6.17116666666667;48.0698333333333;7.51154500457425;14.1271614857428;5268
-6.16583333333333;48.0768333333333;7.80543507090622;14.0813776185852;5375
-6.16433333333333;48.0785;7.80543507090622;14.0813776185852;5400
-6.12616666666667;48.1253333333333;7.14544935821132;14.650342268951;6113
-5.99966666666667;48.2815;7.44544402254493;14.6125066567972;8482
-5.99866666666667;48.2825;7.44544402254493;14.6125066567972;8501
-5.998;48.2833333333333;7.44544402254493;14.6125066567972;8512
-5.99666666666667;48.285;7.49084324570252;14.7016076491081;8536
-5.93333333333333;48.3613333333333;7.79322812133498;14.656930378276;9680
-5.9315;48.3636666666667;8.04783988102939;14.5186874721549;9712
-5.93033333333333;48.365;7.53624246886011;14.7907086414189;9732
-5.92833333333333;48.3673333333333;7.53624246886011;14.7907086414189;9769
-5.92666666666667;48.3693333333333;7.53624246886011;14.7907086414189;9800
-5.921;48.3763333333333;7.53624246886011;14.7907086414189;9902
-5.9195;48.3783333333333;7.58164169201769;14.8798096337298;9930
-5.91816666666667;48.3798333333333;7.53624246886011;14.7907086414189;9953
-5.91733333333333;48.3811666666667;7.53624246886011;14.7907086414189;9972
-5.9165;48.382;7.58164169201769;14.8798096337298;9984
-5.91483333333333;48.384;7.58164169201769;14.8798096337298;10016
-5.914;48.3853333333333;8.09632102799421;14.6061497765098;10032
-5.91366666666667;48.3856666666667;8.09632102799421;14.6061497765098;10041
-5.91083333333333;48.3888333333333;8.09632102799421;14.6061497765098;10086
-5.90933333333333;48.3905;7.58164169201769;14.8798096337298;10112
-5.90883333333333;48.3911666666667;7.32079848582824;15.0098612589215;10121
-5.90783333333333;48.3926666666667;7.62704004925712;14.9689089265805;10142
-5.9065;48.3941666666667;7.84017545670275;14.7452254743796;10162
-5.90633333333333;48.3945;7.84017545670275;14.7452254743796;10171
-5.90516666666667;48.3958333333333;8.35000038146972;14.4626249039251;10187
-5.90483333333333;48.3961666666667;8.09632102799421;14.6061497765098;10193
-5.90333333333333;48.3978333333333;8.09632102799421;14.6061497765098;10220
-5.90316666666667;48.3981666666667;8.09632102799421;14.6061497765098;10228
-5.90233333333333;48.399;7.84017545670275;14.7452254743796;10237
-5.90166666666667;48.3998333333333;7.58164169201769;14.8798096337298;10255
-5.90033333333333;48.4013333333333;7.05772529350183;15.13534073497;10272
-5.9;48.402;7.05772529350183;15.13534073497;10279
-5.89883333333333;48.4035;7.36463493160586;15.0997392921006;10302
-5.8965;48.4063333333333;8.09632102799421;14.6061497765098;10345
-5.89433333333333;48.409;7.58164169201769;14.8798096337298;10379
-5.89416666666667;48.4093333333333;7.58164169201769;14.8798096337298;10388
-5.89383333333333;48.4096666666667;7.58164169201769;14.8798096337298;10393
