"x";"y";"vx";"vy";"t"
-3.2678;49.8560066666667;-8.30888721782426;-4.6056913923402;0
-3.52001666666667;49.7595083333333;-9.15891960024174;-5.72312815479269;4051
-3.70738666666667;49.6901166666667;-10.2190999298376;-5.90000009536744;6761
-3.77444666666667;49.6661816666667;-10.028857254723;-6.02594537821192;7660
-3.78459666666667;49.6624533333333;-10.028857254723;-6.02594537821192;7806
-3.79835166666667;49.6573566666667;-10.028857254723;-6.02594537821192;8018
-3.85156333333333;49.637965;-10.0069676963982;-6.2530474190259;8738
-3.86082333333333;49.6346216666667;-9.83735823891922;-6.14706366725333;8884
-3.89171833333333;49.6232166666667;-9.83735823891922;-6.14706366725333;9294
-3.90035666666667;49.62006;-9.83735823891922;-6.14706366725333;9403
-3.94122833333333;49.6049683333333;-9.94314101512788;-5.97444186542807;10000
-4.04272666666667;49.56718;-9.83735823891922;-6.14706366725333;11403
-4.05143333333333;49.5639983333333;-9.81244548499775;-6.37227660579416;11502
-4.08665;49.5502833333333;-9.69973944076762;-6.54255686395016;11999
-4.10643;49.542465;-9.72857890809435;-6.31781301393762;12269
-4.115435;49.5388866666667;-9.47697757774701;-6.15442119955146;12425
-4.13361333333333;49.53185;-9.53393208438298;-6.43071838991359;12698
-4.16557333333333;49.519405;-8.87070186821257;-5.98336396047941;13166
-4.19133;49.509355;-9.47697757774701;-6.15442119955146;13544
-4.20095333333333;49.5055916666667;-9.47697757774701;-6.15442119955146;13660
-4.21812;49.4988733333333;-9.47697757774701;-6.15442119955146;13922
-4.22624;49.495705;-9.39311020102503;-6.09995708828665;14062
-4.235175;49.49237;-9.51455736477682;-5.71692282797304;14178
-4.25426166666667;49.485325;-9.60027360437197;-5.76842634075689;14454
-4.26326333333333;49.482035;-9.68599066142555;-5.81993034471933;14589
-4.297705;49.4695383333333;-9.7717069010207;-5.87143385750319;15078
-4.33196666666667;49.4566683333333;-9.34312325066965;-5.61391482004816;15596
-4.34763;49.4508416666667;-8.91453960031859;-5.35639578259313;15811
-4.371655;49.4415783333333;-8.62199043831969;-5.81560598278061;16205
-4.38024;49.438145;-8.65009041904321;-5.40517639410461;16373
-4.387455;49.4352466666667;-8.56528609468458;-5.35218477090353;16459
-4.39481333333333;49.4323466666667;-8.63830700980158;-5.60978216453643;16598
-4.44207166666667;49.41336;-8.57365116710347;-4.94999980926514;17364
-4.52798;49.3805633333333;-8.14308935667007;-4.89286171164552;18799
-4.54912166666667;49.3720883333333;-7.8002227633726;-4.68684667815293;19159
-4.55615333333333;49.36929;-7.54762773228752;-4.71628124952737;19299
-4.56251333333333;49.3668116666667;-7.37801827480857;-4.61029749775481;19415
-4.59645333333333;49.3532883333333;-7.88083150480086;-4.55000019073487;20044
-4.61783833333333;49.3453016666667;-7.78411505989968;-4.3148054352522;20427
-4.63805833333333;49.337825;-7.44781880290864;-4.30000019073487;20809
-4.66371333333333;49.3283133333333;-7.36121593216773;-4.25;21299
-4.67002333333333;49.3259116666667;-7.25934373607746;-4.02391994051469;21420
-4.68919;49.3187416666667;-7.62102371848429;-4.40000009536744;21777
-4.70334166666667;49.3132966666667;-7.50505453930088;-3.99050828368007;22044
-4.70965166666667;49.31096;-7.60919128529227;-4.21784360367303;22186
-4.71699166666667;49.3081433333333;-7.44781880290864;-4.30000019073487;22307
-4.729485;49.3032766666667;-7.25934373607746;-4.02391994051469;22549
-4.74177666666667;49.2985016666667;-7.01480610101642;-4.05000019073487;22795
-4.74772333333333;49.2962266666667;-7.27461306142681;-4.19999980926514;22931
-4.76636666666667;49.2888383333333;-6.82203388250776;-3.78151513039152;23304
-4.78418;49.2818116666667;-6.5338122713605;-3.47408960938789;23678
-4.78976166666667;49.279635;-6.66839544395894;-3.84999990463257;23826
-4.795505;49.27723;-6.14878028427889;-3.54999995231629;23933
-4.80670833333333;49.2726983333333;-6.44551759627906;-3.4271424978816;24193
-4.87138;49.24665;-6.82203388250776;-3.78151513039152;25637
-4.90042;49.234785;-6.40858807059546;-3.70000004768372;26258
-4.91144833333333;49.230155;-6.55964780354547;-3.63607215184753;26509
-4.93021;49.2225066666667;-6.92820323027551;-4;26923
-4.95922;49.211115;-6.50434779652109;-3.31413073469051;27525
-4.97713333333333;49.2043966666667;-7.19035237039333;-3.50696917431262;27918
-5.00697666666667;49.1932383333333;-7.01059373256486;-3.41929502856747;28520
-5.01231333333333;49.1911183333333;-6.65107602832951;-3.24394652804551;28648
-5.07167333333333;49.1683;-6.5338122713605;-3.47408960938789;29950
-5.100125;49.1572916666667;-6.83083466615799;-3.33162067379066;30598
-5.16552833333333;49.1334683333333;-6.76023647367773;-3.00985119755035;31941
-5.21643166666667;49.1155716666667;-7.06920091175036;-3.2964225221855;32999
-5.22321333333333;49.1131733333333;-7.34109342072585;-3.42320808131574;33152
-5.32021;49.0780683333333;-7.34109342072585;-3.42320808131574;35142
