"x";"y";"vx";"vy";"t"
-5.917485;48.4062833333333;5.24690254052011;11.7847360550996;0
-5.90952166666667;48.4156016666667;5.40951383088899;11.6007398469336;181
-5.901135;48.4253433333333;5.40951383088899;11.6007398469336;369
-5.90066166666667;48.4259133333333;5.32499025914889;11.4194784623908;379
-5.90023333333333;48.4264316666667;5.32499025914889;11.4194784623908;391
-5.89932166666667;48.4274533333333;5.65498762635378;11.5944428543965;412
-5.89402666666667;48.4337116666667;5.2404662843686;11.2382162135255;532
-5.88843;48.440305;5.56731348060862;11.4146842165681;659
-5.87510833333333;48.45559;5.69882490825801;11.6843226018892;962
-5.87425333333333;48.456525;5.36725184349885;11.510108722501;979
-5.87510833333333;48.45559;5.69882490825801;11.6843226018892;986
-5.87173166666667;48.4595033333333;5.11368112827854;10.9663245688724;1039
-5.87046666666667;48.46093;5.39196518911831;11.0551669409111;1070
-5.86619833333333;48.46591;5.43580205295924;11.145045831247;1170
-5.865735;48.4663966666667;5.47963933486347;11.2349255787396;1180
-5.86482333333333;48.4674266666667;5.19820470001864;11.1475859534153;1202
-5.86400833333333;48.4683683333333;5.19820470001864;11.1475859534153;1220
-5.85969833333333;48.4733733333333;5.0028607874112;11.236609303249;1322
-5.85851833333333;48.4748383333333;5.0842080384475;11.4193182205325;1352
-5.85441833333333;48.4799033333333;4.9621869679459;11.1452544089948;1451
-5.85367166666667;48.4808716666667;5.1655552894838;11.6020271378161;1469
-5.85199833333333;48.482935;4.9215135363749;11.0539003859654;1510
-5.85157;48.4834316666667;5.04353421898221;11.3279633262783;1527
-5.85088333333333;48.4843583333333;5.2404662843686;11.2382162135255;1539
-5.84838333333333;48.4873733333333;5.1248818579128;11.5106731147867;1600
-5.84662666666667;48.4894983333333;5.40951383088899;11.6007398469336;1640
-5.84625666666667;48.48996;5.0028607874112;11.236609303249;1648
-5.84586833333333;48.4904133333333;4.9621869679459;11.1452544089948;1664
-5.84533333333333;48.4910233333333;5.1248818579128;11.5106731147867;1670
-5.84371666666667;48.4930283333333;5.40951383088899;11.6007398469336;1709
-5.83912666666667;48.4985783333333;4.9621869679459;11.1452544089948;1819
-5.83507;48.50369;5.04353421898221;11.3279633262783;1919
-5.83466;48.5042066666667;5.2875763599854;11.8760909493538;1929
-5.834235;48.5047183333333;5.24690254052011;11.7847360550996;1939
-5.83171333333333;48.507805;5.45177541523895;11.6913701070438;2009
-5.830885;48.5088433333333;5.24690254052011;11.7847360550996;2020
-5.83047;48.5093583333333;5.1248818579128;11.5106731147867;2029
-5.830035;48.5098666666667;5.28272827175874;11.3288473379581;2039
-5.828765;48.51131;4.76691969304309;11.2301590365474;2070
-5.82830833333333;48.5118583333333;4.80599295494411;11.3222098730374;2083
-5.82635833333333;48.5143433333333;4.88413910611592;11.5063106681555;2128
-5.82468833333333;48.5164833333333;5.2404662843686;11.2382162135255;2170
-5.82016666666667;48.521985;5.1655552894838;11.6020271378161;2280
-5.819725;48.5225383333333;5.28272827175874;11.3288473379581;2290
-5.819365;48.522995;4.9621869679459;11.1452544089948;2299
-5.82016666666667;48.521985;5.1655552894838;11.6020271378161;2313
-5.81770666666667;48.524995;5.0842080384475;11.4193182205325;2339
-5.81728833333333;48.5255566666667;5.36725184349885;11.510108722501;2350
-5.81529166666667;48.5280333333333;5.0842080384475;11.4193182205325;2402
-5.81484666666667;48.528595;5.0842080384475;11.4193182205325;2409
-5.81409166666667;48.529575;5.1655552894838;11.6020271378161;2430
-5.81529166666667;48.5280333333333;5.0842080384475;11.4193182205325;2442
-5.813235;48.53064;5.0028607874112;11.236609303249;2451
-5.812855;48.531095;4.9621869679459;11.1452544089948;2460
-5.81163;48.532615;4.9621869679459;11.1452544089948;2490
-5.80962333333333;48.535175;5.0842080384475;11.4193182205325;2543
-5.809225;48.53569;5.19820470001864;11.1475859534153;2549
-5.80879666666667;48.5361916666667;5.1248818579128;11.5106731147867;2559
-5.80797;48.537215;4.92321236801695;11.5983615046455;2580
-5.80722333333333;48.538195;5.19820470001864;11.1475859534153;2599
-5.80591666666667;48.5397533333333;5.0842080384475;11.4193182205325;2630
-5.80471833333333;48.541195;5.0028607874112;11.236609303249;2661
-5.80389166666667;48.54225;4.9215135363749;11.0539003859654;2680
-5.80311333333333;48.54326;5.1559427126285;11.0569548289826;2700
-5.80232;48.5442033333333;5.0028607874112;11.236609303249;2719
-5.80150833333333;48.5452666666667;5.07141914088839;10.8756934444398;2739
-5.79982833333333;48.5472033333333;5.32499025914889;11.4194784623908;2780
-5.79936;48.5477483333333;4.96228525728773;11.6904114632736;2790
-5.798155;48.5492516666667;5.1559427126285;11.0569548289826;2826
-5.79568166666667;48.5522033333333;5.24690254052011;11.7847360550996;2881
-5.79216833333333;48.5567166666667;4.9621869679459;11.1452544089948;2972
-5.790935;48.55821;4.9621869679459;11.1452544089948;3000
-5.79058;48.5586683333333;4.72784680377231;11.1381090779193;3013
-5.79011333333333;48.5592116666667;4.8450658442149;11.4142598316655;3019
-5.789295;48.5602716666667;4.9621869679459;11.1452544089948;3040
-5.787665;48.5622066666667;5.04353421898221;11.3279633262783;3080
-5.78684833333333;48.5632583333333;5.2404662843686;11.2382162135255;3100
-5.786065;48.5641933333333;5.04043140845953;11.8745122583917;3120
-5.78200666666667;48.5691816666667;4.84016589744431;10.871190597457;3220
-5.78088833333333;48.5706433333333;4.8808397169096;10.9625454917112;3250
-5.77920166666667;48.5726166666667;5.28272827175874;11.3288473379581;3296
