"x";"y";"vx";"vy";"t"
-5.960665;48.3578066666667;7.15391006714827;11.4486492981118;0
-5.948895;48.37124;7.20690219571974;11.5334544312321;257
-5.94146666666667;48.3799866666667;7.40709108396767;11.4059200439852;470
-5.91867833333333;48.4069516666667;6.84999990463257;11.8645478666656;904
-5.91229166666667;48.41457;6.59341102029038;11.8948283507367;1036
-5.87431666666667;48.4608133333333;6.26506898299756;12.2958902037455;1894
-5.86839;48.4687116666667;6.43176032062211;12.0963818537584;2009
-5.86227833333333;48.4766566666667;6.47870765598989;12.1846769498621;2171
-5.85695833333333;48.4835133333333;6.69037285186955;12.0697521253441;2273
-5.851605;48.4902216666667;6.47870765598989;12.1846769498621;2446
-5.846395;48.4969983333333;6.26506898299756;12.2958902037455;2533
-5.84071166666667;48.504575;6.73885353648389;12.1572135955967;2654
-5.834935;48.5117416666667;6.73885353648389;12.1572135955967;2792
-5.82889666666667;48.5193433333333;6.73885353648389;12.1572135955967;2918
-5.82317666666667;48.5265383333333;6.52565454363469;12.2729712039213;3061
-5.81676166666667;48.5347416666667;6.52565454363469;12.2729712039213;3205
-5.809975;48.5433966666667;6.61954921437025;12.4495613961286;3334
-5.80441833333333;48.5505533333333;6.57260187900247;12.361266300025;3504
-5.79819833333333;48.558515;7.05000019073486;12.2109585237231;3614
-5.79216666666667;48.5657633333333;6.61954921437025;12.4495613961286;3744
-5.78651;48.5730933333333;6.66649610201506;12.5378556501879;3854
-5.780785;48.5804;6.66649610201506;12.5378556501879;3964
-5.77512833333333;48.5873916666667;6.71344343738283;12.6261507462915;4124
-5.76932333333333;48.59461;6.44666500970975;12.6522924735288;4220
-5.764015;48.601595;6.61954921437025;12.4495613961286;4334
-5.75797333333333;48.6092033333333;6.61954921437025;12.4495613961286;4510
-5.75241166666667;48.6161683333333;6.61954921437025;12.4495613961286;4594
-5.746715;48.6234566666667;6.66649610201506;12.5378556501879;4722
-5.74089666666667;48.6306583333333;6.88429651502789;12.4195996745589;4851
-5.7353;48.6374966666667;6.44666500970975;12.6522924735288;4950
-5.72922833333333;48.6452033333333;6.71344343738283;12.6261507462915;5094
-5.72231333333333;48.6536616666667;6.98125834660706;12.5945234491664;5227
-5.715215;48.66243;6.53746302306584;12.8304936084205;5394
-5.709585;48.66989;6.71344343738283;12.6261507462915;5514
-5.70389666666667;48.6769233333333;6.98125834660706;12.5945234491664;5664
-5.698945;48.6828816666667;6.49206423286733;12.7413934658397;5728
-5.69328666666667;48.6904033333333;6.76039032502764;12.7144450003508;5864
-5.68767833333333;48.6974833333333;6.98125834660706;12.5945234491664;5974
-5.68191166666667;48.7045966666667;6.98125834660706;12.5945234491664;6116
-5.67609;48.7115966666667;6.76039032502764;12.7144450003508;6236
-5.66988166666667;48.7193183333333;7.02973949357189;12.6819857535212;6365
-5.66364666666667;48.7265566666667;6.76039032502764;12.7144450003508;6510
-5.65767333333333;48.7339666666667;6.76039032502764;12.7144450003508;6627
-5.651215;48.7412883333333;7.25;12.5573683548744;6724
-5.64477333333333;48.748545;7.19999980926514;12.4707654841334;6870
-5.63842666666667;48.7554433333333;7.19999980926514;12.4707654841334;7011
-5.63135333333333;48.762935;7.89726600771789;12.1607232352086;7134
-5.62427666666667;48.76989;8.98865777461082;11.5049573032604;7237
-5.61607666666667;48.77647;11.0187601591513;9.57846207352807;7374
-5.60689;48.7817816666667;10.7755999694222;9.70239379220344;7494
-5.59699;48.7872066666667;12.8304936084205;6.53746302306584;7602
-5.58555333333333;48.7915283333333;11.9929892815833;7.78833830459654;7732
-5.57532;48.7964533333333;12.2118922611479;7.63083720280999;7902
-5.56521833333333;48.8008816666667;12.2118922611479;7.63083720280999;7988
-5.55482166666667;48.8055933333333;12.0768558584867;7.84280189645309;8122
-5.54484666666667;48.8101333333333;12.2966973942682;7.68382933138147;8275
-5.53413666666667;48.81485;12.2966973942682;7.68382933138147;8364
-5.52337833333333;48.8193333333333;12.7694480578761;7.07822064053672;8498
-5.51298666666667;48.8235766666667;12.6439712256153;7.30000019073487;8646
-5.50208333333333;48.82809;12.6439712256153;7.30000019073487;8724
-5.49116166666667;48.8325133333333;12.6439712256153;7.30000019073487;8874
-5.48061166666667;48.8368383333333;12.9793294466173;6.901231883408;9004
-5.46989666666667;48.8409666666667;12.8569095281286;7.12670132515106;9092
-5.43552833333333;48.85444;12.8569095281286;7.12670132515106;9474
-5.42489666666667;48.8586183333333;12.9793294466173;6.901231883408;9611
-5.41308;48.86302;12.9793294466173;6.901231883408;9731
-5.4012;48.8673933333333;12.9793294466173;6.901231883408;9866
-5.38990166666667;48.8716216666667;12.8569095281286;7.12670132515106;10012
-5.379135;48.8756233333333;12.9793294466173;6.901231883408;10106
-5.36781833333333;48.87985;12.9793294466173;6.901231883408;10244
-5.35652;48.8840883333333;12.9793294466173;6.901231883408;10382
-5.34517;48.8882516666667;13.097795735623;6.67366025957952;10491
-5.33366833333333;48.8924;12.8569095281286;7.12670132515106;10637
-5.3229;48.89644;12.9793294466173;6.901231883408;10766
-5.29978833333333;48.9054966666667;12.3815025273885;7.73682145995295;11005
-5.28773166666667;48.910385;12.5146429172342;7.51955609015823;11170
-5.27446166666667;48.915695;12.73057327045;7.34999990463257;11304
-5.26386;48.919895;12.4663068517471;7.78981308315403;11438
-5.25169666666667;48.9249;12.4663068517471;7.78981308315403;11560
-5.24077;48.9294433333333;12.328457188834;8.00619371083925;11667
-5.230385;48.9337566666667;12.328457188834;8.00619371083925;11798
-5.21899833333333;48.9386616666667;12.4663068517471;7.78981308315403;11934
