"x";"y";"vx";"vy";"t"
-5.11097166666667;48.0071883333333;-6.54718451676171;7.02099581453334;0
-5.14991666666667;48.03503;-6.3425848786621;6.80158956455294;869
-5.16551166666667;48.0459533333333;-6.52978841732344;6.76179384877696;1240
-5.18333166666667;48.0585383333333;-6.41078432442576;6.87472451623091;1621
-5.200365;48.07083;-6.66872062139752;6.90566235765741;1981
-5.20704166666667;48.0755283333333;-6.55748006994334;7.28281943142209;2109
-5.21531333333333;48.0816;-6.94658370458998;7.19339800338651;2315
-5.22296833333333;48.0873116666667;-6.751783504457;7.24040136704049;2479
-5.22945333333333;48.0921683333333;-6.80765216299375;7.04953018052196;2621
-5.23671333333333;48.0973166666667;-6.94658370458998;7.19339800338651;2774
-5.24231666666667;48.1013433333333;-6.68358405869335;7.16726641536252;2894
-5.25146;48.1082416666667;-5.88834946358449;6.5396746059447;3114
-5.25922;48.113875;-6.95638314255662;7.45980761702089;3279
-5.26566;48.1186683333333;-6.80765216299375;7.04953018052196;3411
-5.271715;48.1230683333333;-6.95638314255662;7.45980761702089;3530
-5.27917166666667;48.128945;-6.41078432442576;6.87472451623091;3729
-5.28626833333333;48.1342433333333;-6.81998360062498;7.31353701619171;3890
-5.29209666666667;48.1387683333333;-6.92964659049808;6.92964659049808;3984
-5.298155;48.1434766666667;-6.39085687572721;6.61792602591241;4138
-5.30564666666667;48.1492033333333;-6.97759592608174;6.7381860609567;4314
-5.31140833333333;48.153285;-6.88818369679296;7.38667266534292;4447
-5.31771833333333;48.1580883333333;-6.62619644307078;7.62256704814885;4552
-5.32313833333333;48.1623533333333;-6.82513205723382;7.58007707812579;4690
-5.328275;48.166455;-6.82513205723382;7.58007707812579;4792
-5.33473666666667;48.171415;-6.82513205723382;7.58007707812579;4949
-5.34105333333333;48.1762166666667;-6.23027163132672;7.69374472196635;5079
-5.346965;48.1807366666667;-6.55748006994334;7.28281943142209;5219
-5.35301166666667;48.1854466666667;-6.2898274445202;6.98556107600025;5347
-5.35886666666667;48.1898216666667;-6.29816692857553;7.24521225803747;5499
-5.36484166666667;48.1942233333333;-6.4293786092403;7.39615403013259;5624
-5.37051333333333;48.1985683333333;-6.16695462224411;7.0942697661952;5753
-5.37555333333333;48.2025466666667;-5.85267975679683;7.22745758977865;5863
-5.38072833333333;48.2064566666667;-6.54718451676171;7.02099581453334;5980
-5.38636666666667;48.2106016666667;-6.08908877311868;6.76261819533154;6101
-5.3919;48.21475;-6.23256077540982;7.16974101211633;6261
-5.39622333333333;48.2183016666667;-4.49432888730542;5.75247865163019;6385
-5.40131666666667;48.22271;-4.86372571378676;6.22528502864366;6515
-5.40551333333333;48.2264233333333;-4.8851857723167;5.82193769464854;6669
-5.40986666666667;48.2302316666667;-4.97163114931039;6.13945316962448;6789
-5.414455;48.23422;-4.90869917022207;6.0617386475932;6983
-5.42093333333333;48.23962;-4.70332666867756;6.71704660692888;7120
-5.42566666666667;48.2439866666667;-5.14230087749232;6.12835554495182;7271
-5.43273333333333;48.25;-4.00179958961678;5.12206989844369;7444
-5.43648;48.2534683333333;-4.71990293287378;5.82859471092728;7599
-5.44219666666667;48.258465;-4.92529180260527;6.30408602885377;7759
-5.44620333333333;48.2621783333333;-4.53110669552549;5.59545077426136;7899
-5.45009666666667;48.2655883333333;-4.37119641609812;5.59487627545716;8009
-5.45426;48.269145;-4.53125390187378;6.47130122800346;8129
-5.45879333333333;48.2732833333333;-5.11726055125929;5.88673486968705;8291
-5.46405666666667;48.27779;-5.04842398024229;6.46168802927399;8450
-5.46915333333333;48.28227;-4.59403897469716;5.67316566686471;8579
-5.47386666666667;48.2865016666667;-4.34231075826055;5.36230720816751;8755
-5.479765;48.2914783333333;-4.93488307505969;6.54881103006017;8909
-5.48418833333333;48.2954266666667;-4.40524273734886;5.44002173019879;9074
-5.490675;48.3010383333333;-5.33513728300029;6.3581690239989;9250
-5.49434333333333;48.3043283333333;-5.0345631283987;6.21716769165576;9367
-5.49832833333333;48.3078033333333;-4.97163114931039;6.13945316962448;9481
-5.501345;48.3103483333333;-5.09749540757036;6.29488258425912;9587
-5.50656666666667;48.3151266666667;-5.07802217782467;6.05175117369562;9755
-5.51111;48.31896;-5.27085827682762;6.28156428746424;9881
-5.515555;48.3228566666667;-5.16042708657533;6.37259673571833;9993
-5.519625;48.3263683333333;-5.01374347815702;5.97514680243941;10116
-5.52368333333333;48.3299516666667;-4.75433874029473;6.30922060553743;10260
-5.52827833333333;48.3340633333333;-4.84576689105041;5.98402375498984;10389
-5.53288;48.3378316666667;-4.70228201833979;6.47213595499958;10514
-5.53763166666667;48.341935;-3.74659234659643;5.55455157799241;10669
-5.54156;48.3452016666667;-4.86372571378676;6.22528502864366;10786
-5.54856333333333;48.35113;-4.80215962496825;6.14648402843355;10969
-5.552755;48.354485;-5.22335936574699;6.45031162832168;11110
-5.55710333333333;48.35828;-4.92529180260527;6.30408602885377;11219
-5.56285333333333;48.3631916666667;-5.10999036263108;6.54048940523691;11433
-5.56781333333333;48.367545;-5.0345631283987;6.21716769165576;11557
-5.57265833333333;48.3718433333333;-4.75433874029473;6.30922060553743;11702
-5.57766166666667;48.3760483333333;-5.05524596490299;6.70853797974199;11813
-5.59226833333333;48.3886633333333;-3.46793304458116;4.77320034396606;12269
-5.60566833333333;48.4000766666667;-5.34922332392362;6.60574067238425;12672
-5.60994166666667;48.4036433333333;-4.86372571378676;6.22528502864366;12829
-5.61474166666667;48.4074333333333;-5.11373158283338;7.0384476967543;12969
-5.62264833333333;48.4140516666667;-5.41215560309528;6.6834555649876;13175
-5.62760166666667;48.4178916666667;-4.75433874029473;6.30922060553743;13301
-5.63398833333333;48.42304;-5.20657988366498;6.20496028148648;13519
-5.638635;48.4266416666667;-5.28629104475196;6.5280257797809;13667
-5.64365666666667;48.4305533333333;-4.34961092301987;5.98672583552848;13721
-5.64819166666667;48.4343783333333;-4.97163114931039;6.13945316962448;13879
-5.653775;48.438495;-5.46369468233559;6.51137776651131;14003
-5.66004666666667;48.44353;-4.63397556348367;6.14949327503652;14229
-5.66533833333333;48.4477533333333;-5.47508728210025;6.76116971644682;14363
-5.671455;48.4524683333333;-5.11542769679241;6.78840183540199;14509
-5.67670666666667;48.4566433333333;-4.47354322776598;6.63230058044033;14674
-5.68142666666667;48.4606183333333;-4.78923103676403;5.50938007957566;14829
-5.68854;48.4666833333333;-4.82090707264905;5.74533332339233;15029
-5.69306166666667;48.4702566666667;-4.81452018521639;6.38908408037834;15137
-5.70331666666667;48.478675;-5.23579058663571;6.94812878508381;15410
-5.70783333333333;48.4827016666667;-3.80251185025866;5.63745565150065;15554
-5.71297666666667;48.4870866666667;-5.41215560309528;6.6834555649876;15711
-5.72043333333333;48.49341;-4.92529180260527;6.30408602885377;15909
-5.72498833333333;48.4975333333333;-4.71990293287378;5.82859471092728;16070
-5.72896833333333;48.5012266666667;-4.94946447198435;5.89854206590475;16161
-5.73378666666667;48.5053733333333;-5.47938689554215;7.01329540649758;16301
-5.74143;48.5120916666667;-5.97013741408028;6.86785746792608;16525
-5.745925;48.51598;-4.69415729537308;6.22935713069652;16631
-5.74997666666667;48.5197083333333;-5.34922332392362;6.60574067238425;16772
-5.75300166666667;48.5223983333333;-4.80215962496825;6.14648402843355;16889
-5.75704333333333;48.5261233333333;-4.43523456813813;5.28570673057664;17012
-5.76126333333333;48.5297983333333;-5.2331225402681;6.69809140565713;17151
-5.75921333333333;48.5532183333333;4.067366430758;9.13545457642601;17749
-5.75486666666667;48.5588866666667;4.80000019073486;8.31384420669309;17889
-5.75018833333333;48.5654116666667;3.9453453602564;8.86139076488826;18010
-5.72435666666667;48.6029116666667;3.42020143325669;9.39692620785909;18910
-5.70627833333333;48.6353866666667;3.74606593415912;9.27183854566787;19672
