,Latitude,Longitude,Label,Color
126,-5.812953968452289,48.57650882386509,1,yellow
127,-5.806662141797842,48.571954055251794,1,yellow
128,-5.801988636712202,48.58588213768594,1,yellow
129,-5.813060072390945,48.57458869744921,1,yellow
130,-5.8002416114920665,48.58230962271657,1,yellow
131,-5.807779440670641,48.577606288510275,1,yellow
132,-5.809127731791291,48.57824142337099,1,yellow
133,-5.802768756158224,48.58195508751493,1,yellow
134,-5.80930739518432,48.58031647634388,1,yellow
135,-5.8048348469759805,48.58287427291706,1,yellow
136,-5.797717612910332,48.585699896680765,1,yellow
137,-5.803673228412629,48.58321790718706,1,yellow
138,-5.807563686585844,48.58229293242838,1,yellow
139,-5.801087426000583,48.589247620339066,1,yellow
140,-5.794661536424393,48.581800959583255,1,yellow
141,-5.79311560042461,48.592455310005896,1,yellow
142,-5.7969069666372075,48.57922381770487,1,yellow
143,-5.8001210654829345,48.57345097766876,1,yellow
144,-5.794797027839996,48.58708961003298,1,yellow
145,-5.792511246650558,48.58992374967778,1,yellow
146,-5.797086211859964,48.59883210080587,1,yellow
147,-5.799665025091969,48.588175558136314,1,yellow
148,-5.794223933885108,48.587619135477084,1,yellow
149,-5.792108440368962,48.589295509198415,1,yellow
150,-5.797551237504296,48.58958629600429,1,yellow
151,-5.794440526923345,48.59314367723099,1,yellow
152,-5.7873350300099204,48.59319634017563,1,yellow
153,-5.79246481435267,48.614171190269694,1,yellow
154,-5.788886358740176,48.59719516595347,1,yellow
155,-5.787537705623868,48.59060994403903,1,yellow
156,-5.7890087583539005,48.60287748891904,1,yellow
157,-5.786707725834491,48.59768659301323,1,yellow
158,-5.791043888533009,48.60055585920307,1,yellow
159,-5.7883895383337265,48.59089398008323,1,yellow
160,-5.7770488870634535,48.609764027392565,1,yellow
161,-5.778507077436953,48.61906651174324,1,yellow
162,-5.7801541233964455,48.615540788661626,1,yellow
163,-5.773797162933816,48.619781778322924,1,yellow
164,-5.772261625553549,48.610908580075446,1,yellow
165,-5.772090760033583,48.612748904932744,1,yellow
166,-5.777166198361065,48.60606085035939,1,yellow
167,-5.780025696847505,48.61472793252072,1,yellow
168,-5.776143307928851,48.61454709343588,1,yellow
169,-5.79149054716645,48.617970677414846,1,yellow
170,-5.774779090848567,48.61827474471056,1,yellow
171,-5.780778118249956,48.621374632968895,1,yellow
172,-5.776738569681028,48.61652987356216,1,yellow
173,-5.776551800025003,48.62493129297665,1,yellow
174,-5.782458016031758,48.61731423435717,1,yellow
175,-5.774096869814208,48.614324572465584,1,yellow
176,-5.772697821083347,48.61845518161864,1,yellow
177,-5.7764721917439426,48.62279839642994,1,yellow
178,-5.764388305266814,48.62149979160909,1,yellow
179,-5.760214771108109,48.628148984992784,1,yellow
180,-5.769273196735665,48.6250027288476,1,yellow
181,-5.775290805342309,48.62485977773909,1,yellow
182,-5.756498243848595,48.62688376113278,1,yellow
183,-5.762261027921245,48.63096783593545,1,yellow
184,-5.766332850456317,48.630844717621045,1,yellow
185,-5.7633996837640105,48.63410902106783,1,yellow
186,-5.756474591911777,48.62603355819881,1,yellow
187,-5.753981228863334,48.63416509113978,1,yellow
188,-5.765902081423827,48.63503655946842,1,yellow
189,-5.762966605289788,48.62704200777405,1,yellow
190,-5.763710913732208,48.63609277819225,1,yellow
191,-5.761811261926434,48.62979830772786,1,yellow
192,-5.766443879368107,48.629659241772124,1,yellow
193,-5.752447107250569,48.631067657852455,1,yellow
194,-5.762756236819502,48.63476040721001,1,yellow
195,-5.762372935900339,48.63935500816732,1,yellow
196,-5.765283311195329,48.635704553576794,1,yellow
197,-5.763251887910669,48.64246959348784,1,yellow
198,-5.759216143188516,48.63528128218249,1,yellow
199,-5.758531503845782,48.64483789277231,1,yellow
200,-5.759562275363533,48.63690472235396,1,yellow
201,-5.749194974036212,48.63908981592498,3,purple
202,-5.75669292973339,48.622554023912684,1,yellow
203,-5.7546810055657085,48.6347979274898,1,yellow
204,-5.755514882879208,48.63855779693251,1,yellow
205,-5.749096970553918,48.64794818992175,3,purple
206,-5.753496140917073,48.64085243080214,1,yellow
207,-5.747531744770284,48.649639337565546,3,purple
208,-5.761234245293163,48.64217367320008,1,yellow
209,-5.748739098618821,48.64424547544168,3,purple
210,-5.7530028723192075,48.65019363308924,3,purple
211,-5.753668133346372,48.63911761795447,1,yellow
212,-5.756063050997586,48.65160808513135,3,purple
213,-5.749236267922913,48.651546828304966,3,purple
214,-5.746497276765062,48.64933892989487,3,purple
215,-5.752054461378668,48.647953922705284,3,purple
216,-5.7508124993950585,48.646734004772924,3,purple
217,-5.75619847737839,48.6486781283476,3,purple
218,-5.75091034492767,48.65266448555082,3,purple
219,-5.7451479847444045,48.64901818644697,3,purple
220,-5.749587082115283,48.64900580960838,3,purple
221,-5.756661957836074,48.646454087406866,3,purple
222,-5.753236610548816,48.64972094699932,3,purple
223,-5.744781377693636,48.6513193024573,3,purple
224,-5.744880368057225,48.65239647636906,3,purple
225,-5.7442935880591985,48.63452413789331,3,purple
226,-5.747448358462635,48.651420621906375,3,purple
227,-5.742013563466838,48.651231911797844,3,purple
228,-5.740924068947089,48.65246452236149,3,purple
229,-5.742499713099544,48.65676102765088,3,purple
230,-5.7596936555033125,48.645820918527576,1,yellow
231,-5.746022331293238,48.657157411678426,3,purple
232,-5.740983616238174,48.65876301765282,3,purple
233,-5.741161490675068,48.656052675737854,3,purple
234,-5.74369952746502,48.66046722931068,3,purple
235,-5.74615782246776,48.660922457344974,3,purple
236,-5.741171642516853,48.659351728256155,3,purple
237,-5.749309792529589,48.66253813306732,3,purple
238,-5.74248286857272,48.65982631228698,3,purple
239,-5.739024543537546,48.66466701856399,3,purple
240,-5.741541883039885,48.66314024765128,3,purple
241,-5.745652445359856,48.65653374144318,3,purple
242,-5.741052624914814,48.670910741082515,3,purple
243,-5.742717820462345,48.66411437213529,3,purple
244,-5.7390104034601865,48.66287149309399,3,purple
245,-5.743388786357995,48.668310701865536,3,purple
246,-5.735268865982811,48.66371662571706,3,purple
247,-5.735051518881424,48.66686841189834,3,purple
248,-5.731445343187835,48.66874858331253,3,purple
249,-5.733335600938217,48.6730093527318,3,purple
250,-5.736478720600505,48.66923971206513,3,purple
251,-5.740335738363408,48.66893731954948,3,purple
252,-5.728915558548082,48.66980381691948,3,purple
253,-5.723427488724938,48.6698232908939,3,purple
254,-5.731283351120234,48.680763155407206,3,purple
255,-5.730563603275349,48.68549330634897,3,purple
256,-5.7250234664042825,48.67287161295855,3,purple
257,-5.726048758747881,48.685316613245924,3,purple
258,-5.7269032113946325,48.68212073049086,3,purple
259,-5.723018003492559,48.67276204867841,3,purple
260,-5.727171265594901,48.66754153191691,3,purple
261,-5.724621294222835,48.678598117190546,3,purple
262,-5.724553610795068,48.679006558013135,3,purple
263,-5.722967504157009,48.68188678547474,3,purple
264,-5.7236175031538155,48.68228847454184,3,purple
265,-5.719547619129639,48.680215464675705,3,purple
266,-5.714187071323282,48.684109173801446,3,purple
267,-5.7206991351081475,48.68477630832846,3,purple
268,-5.72747097417886,48.69029561689973,3,purple
269,-5.726076497623872,48.68235038541986,3,purple
270,-5.723165459342069,48.68582331579664,3,purple
271,-5.7136351539266785,48.685408417245796,3,purple
272,-5.719263090116104,48.6989496625245,3,purple
273,-5.722163883097596,48.68165051697281,3,purple
274,-5.707578084984234,48.69146893511796,3,purple
275,-5.722019104268565,48.69276458566863,3,purple
276,-5.716953930122514,48.68729935106085,3,purple
277,-5.7160036012766975,48.6912149742594,3,purple
278,-5.714635325208162,48.69525945658574,3,purple
279,-5.721399954198775,48.69366200556363,3,purple
280,-5.715057003267722,48.69344528710592,3,purple
281,-5.713228498042044,48.68834256367663,3,purple
282,-5.713268687208558,48.69714543935972,3,purple
283,-5.7130540200313735,48.71343016316794,3,purple
284,-5.710020576609555,48.69458382509318,3,purple
285,-5.711925815780436,48.697440890715534,3,purple
286,-5.711836926245841,48.698383204133016,3,purple
287,-5.712335387042308,48.6969280618652,3,purple
288,-5.706780308122779,48.699793333484905,3,purple
289,-5.708376720419419,48.70356234795737,3,purple
290,-5.726184283960771,48.7033657130603,3,purple
291,-5.715661386217937,48.69917388811269,3,purple
292,-5.707059316808338,48.703284472013934,3,purple
293,-5.710725155800534,48.70464358186524,3,purple
294,-5.7066273344778535,48.70502071962143,3,purple
295,-5.700245709878762,48.70218366782056,3,purple
296,-5.704053379704613,48.70592095938588,3,purple
297,-5.70558576158596,48.70418196032469,3,purple
298,-5.721342118269258,48.70524014674279,3,purple
299,-5.706930053441634,48.700348681986156,3,purple
300,-5.708307823691343,48.726124046969275,3,purple
301,-5.701786145257139,48.70598011368269,3,purple
302,-5.700775778143725,48.70673318034059,3,purple
303,-5.703119620319181,48.71896339925319,3,purple
304,-5.705926711253587,48.70623009537477,3,purple
305,-5.7013230342001835,48.713223085882674,3,purple
306,-5.707522780941974,48.71223251591854,3,purple
307,-5.694759908391625,48.70555503139792,3,purple
308,-5.700460366262952,48.704036767802734,3,purple
309,-5.698140806391925,48.707223634647306,3,purple
310,-5.691416514305015,48.70212459465028,3,purple
311,-5.6987943001109285,48.71503064108839,3,purple
312,-5.700585078544202,48.711258341566285,3,purple
313,-5.705489819516912,48.70611536707107,3,purple
314,-5.702708184370821,48.71730327072237,3,purple
315,-5.700018511140191,48.70998361897029,3,purple
316,-5.710630061153468,48.703559125233625,3,purple
317,-5.68377976857731,48.71378810306893,3,purple
318,-5.700662511094695,48.714821597726925,3,purple
319,-5.696209916236592,48.71448012071474,3,purple
320,-5.687971936530609,48.71505424995368,3,purple
321,-5.697337475052639,48.71976161613583,3,purple
322,-5.695172631261621,48.70429283841742,3,purple
323,-5.692048400590578,48.71790526884433,3,purple
324,-5.693910673270119,48.71625190326516,3,purple
325,-5.693498012833461,48.71669707641526,3,purple
326,-5.6994068988614695,48.719451022212404,3,purple
327,-5.693063798504791,48.71763054715375,3,purple
328,-5.695814497991621,48.72006295500986,3,purple
329,-5.6967009638711055,48.72229420095015,3,purple
330,-5.6883469135178695,48.717395974489506,3,purple
331,-5.691635078300898,48.71715767522021,3,purple
332,-5.692120419680083,48.72137835992607,3,purple
333,-5.693892407547316,48.72133520680742,3,purple
334,-5.693144550303337,48.72486815695378,3,purple
335,-5.679979227181938,48.72621659599404,3,purple
336,-5.688567178734593,48.72715995073107,3,purple
337,-5.68928870560175,48.725098767928976,3,purple
338,-5.692923635774653,48.731811836750005,3,purple
339,-5.703077178976572,48.72544370606237,3,purple
340,-5.688764615556625,48.72528535069089,3,purple
341,-5.681295712196394,48.72763349397138,3,purple
342,-5.689717299225691,48.7327337664825,3,purple
343,-5.6858202047888025,48.72515688393402,3,purple
344,-5.690553952487287,48.72958723428294,3,purple
345,-5.686697516311085,48.73194030583025,3,purple
346,-5.6815172654318244,48.728333534037,3,purple
347,-5.682497098807604,48.7265429507587,3,purple
348,-5.682512759999276,48.734437276024636,3,purple
349,-5.687404474742478,48.73037121793441,3,purple
350,-5.6725463578594875,48.735043168003386,3,purple
351,-5.680828609090178,48.734890023745905,3,purple
352,-5.683903184470907,48.7343568733171,3,purple
353,-5.682028959959289,48.73551949917527,3,purple
354,-5.680682513556631,48.73759045439103,3,purple
355,-5.678247340577084,48.73709960280736,3,purple
356,-5.683645243207125,48.73677948657378,3,purple
357,-5.682400570428994,48.740657881589,3,purple
358,-5.677634195063226,48.73885060647873,3,purple
359,-5.681355301164694,48.739260036250585,3,purple
360,-5.675669878397934,48.73984662929548,3,purple
361,-5.677487175802777,48.74432157828354,3,purple
362,-5.678327302947881,48.74195313240793,3,purple
363,-5.681720728847662,48.73917195670227,3,purple
364,-5.673511453448139,48.74545659973766,3,purple
365,-5.68414793150605,48.739138259413906,3,purple
366,-5.669840989220105,48.740631811091525,3,purple
367,-5.67531194122644,48.76569357853367,3,purple
368,-5.672245394236608,48.749766352315135,3,purple
369,-5.668311889479501,48.748601761880856,3,purple
370,-5.673389492179508,48.75009915830502,3,purple
371,-5.671538463885924,48.74972147420527,3,purple
372,-5.6660473827092135,48.76040635615957,3,purple
373,-5.666508174168754,48.76055055975731,3,purple
374,-5.664365092472805,48.76199443104974,3,purple
375,-5.66172889073096,48.757264526139565,3,purple
376,-5.6570082485676325,48.767304022882385,3,purple
377,-5.659728327379647,48.75845690422976,3,purple
378,-5.669434640943386,48.754660966020154,3,purple
379,-5.65268006872149,48.768181676211945,3,purple
380,-5.6598894633093115,48.76087120566297,3,purple
381,-5.664745228736039,48.76859575799573,3,purple
382,-5.668070608185915,48.76868856681138,3,purple
383,-5.653410485153911,48.76692150864042,3,purple
384,-5.656533983312023,48.773241968239745,3,purple
385,-5.661971355416664,48.76252521807668,3,purple
386,-5.650802970741443,48.76787366973662,3,purple
387,-5.649003371400382,48.76723778922931,3,purple
388,-5.6576157706380785,48.76776571693828,3,purple
389,-5.65451660194981,48.77009642647155,3,purple
390,-5.655206858558142,48.76509351061229,3,purple
391,-5.654748104030507,48.771499603898846,3,purple
392,-5.655014398804406,48.77230535169007,3,purple
393,-5.6545709704668,48.76999300506785,3,purple
394,-5.654740944677479,48.76756542710014,3,purple
395,-5.650821502921894,48.77108387690894,3,purple
396,-5.653122750670036,48.772450906410846,3,purple
397,-5.644532186245582,48.7728158766169,3,purple
398,-5.649649445659549,48.776609998586295,3,purple
399,-5.652719026090358,48.764445919094904,3,purple
400,-5.653926511965359,48.77241020479586,3,purple
401,-5.647638965646485,48.77550523228318,3,purple
402,-5.643200898513404,48.77768186443528,3,purple
403,-5.649977873834941,48.77612534151378,3,purple
404,-5.65250815132579,48.783720835735124,3,purple
405,-5.645726413653015,48.77363391213296,3,purple
406,-5.650350139689565,48.7953641255191,3,purple
407,-5.644839912372513,48.78012766701564,3,purple
408,-5.648577780111869,48.780490234128,3,purple
409,-5.648903773546153,48.77915135549824,3,purple
410,-5.645935842648137,48.77743452154213,3,purple
411,-5.650726059883841,48.79310051550694,3,purple
412,-5.648967834875623,48.78390072121902,3,purple
413,-5.644794379314485,48.786876070813946,3,purple
414,-5.645967179004672,48.78740712635023,3,purple
415,-5.649520383098225,48.789684567480855,3,purple
416,-5.644573668165803,48.793133569800496,3,purple
417,-5.646454190065241,48.78501439858343,3,purple
418,-5.640092359293019,48.78607582670238,3,purple
419,-5.639698259471609,48.790067933563726,3,purple
420,-5.632382386603814,48.79633013707981,3,purple
421,-5.635653766676322,48.79703099564928,3,purple
422,-5.643625617679162,48.79323200956508,3,purple
423,-5.649207419136594,48.78769124747127,3,purple
424,-5.637407181555585,48.79460543251181,3,purple
425,-5.635355848282856,48.78318690276026,3,purple
426,-5.636387813447466,48.80115026291024,3,purple
427,-5.639499896806309,48.79775595866151,3,purple
428,-5.637861596888117,48.79694574666121,3,purple
429,-5.628761247135985,48.79153173128074,3,purple
430,-5.6277637592019145,48.794507512890746,3,purple
431,-5.629665057046681,48.794619436192406,3,purple
432,-5.626723518698375,48.79988956607713,3,purple
433,-5.626519325036601,48.79278094579723,3,purple
434,-5.628134994813305,48.800763827469346,3,purple
435,-5.617816928915469,48.78990734525564,3,purple
436,-5.625259285350759,48.798535111168015,3,purple
437,-5.624391711609939,48.79279073756912,3,purple
438,-5.624654572486304,48.79550822534821,3,purple
439,-5.622392458652951,48.797883370935594,3,purple
440,-5.619427177982344,48.79716506612004,3,purple
441,-5.6121747679434995,48.79739370008705,3,purple
442,-5.622135402736485,48.79883304515044,3,purple
443,-5.616519494112931,48.80592652371299,3,purple
444,-5.618296816695154,48.79681746548687,3,purple
445,-5.619092485068263,48.80126293311922,3,purple
446,-5.625282310721385,48.79774846549395,3,purple
447,-5.619474044718154,48.797950154048934,3,purple
448,-5.6143006464745495,48.802749367797084,3,purple
449,-5.611866438846463,48.80245472448952,3,purple
450,-5.616149917303788,48.79443553724478,3,purple
451,-5.612334915059397,48.80071181566762,3,purple
452,-5.614626807177381,48.80427113203385,3,purple
453,-5.605352424297411,48.8028429015807,3,purple
454,-5.610892807436193,48.800260550027865,3,purple
455,-5.609572668526831,48.80373665064083,3,purple
456,-5.611859457054528,48.79733445492525,3,purple
457,-5.612816363579958,48.801501211727135,3,purple
458,-5.593317275821208,48.803176876953344,4,green
459,-5.602198765153047,48.802296759685575,3,purple
460,-5.602643720558699,48.81108497848145,4,green
461,-5.606852582867462,48.80806820024459,3,purple
462,-5.608375200917648,48.80497608332431,3,purple
463,-5.602887581794684,48.80839367670818,4,green
464,-5.600477763859456,48.805727870658664,4,green
465,-5.589806680988077,48.79959431246732,4,green
466,-5.597135273730836,48.81136043631018,4,green
467,-5.597418525061913,48.80922690635221,4,green
468,-5.598241084642543,48.82113170471609,4,green
469,-5.592104093460585,48.79401460566815,4,green
470,-5.592712248559527,48.81275963842985,4,green
471,-5.5890594528585735,48.81109085885595,4,green
472,-5.59130456921732,48.80400521185981,4,green
473,-5.592282877770802,48.81050125795545,4,green
474,-5.585324291714377,48.8046163197842,4,green
475,-5.588166711486456,48.81243193502975,4,green
476,-5.577780207262243,48.81273020221318,4,green
477,-5.582148637734633,48.82271744060613,4,green
478,-5.573365123181746,48.8118376818644,4,green
479,-5.578996260272724,48.81648379577992,4,green
480,-5.57862844678438,48.81149211610402,4,green
481,-5.570989867363353,48.81395783431945,4,green
482,-5.5724262448741895,48.80936229227337,4,green
483,-5.575994770714654,48.81468457940891,4,green
484,-5.578220761902882,48.82051593712426,4,green
485,-5.558189191098559,48.81316814942614,4,green
486,-5.576152631699406,48.81672616148649,4,green
487,-5.570414320967042,48.81825324504263,4,green
488,-5.568896859171735,48.81770826164224,4,green
489,-5.568727632881654,48.81302609367825,4,green
490,-5.565144759190349,48.81536353961362,4,green
491,-5.571572627749679,48.80622220533553,4,green
492,-5.566620640487541,48.820151916317485,4,green
493,-5.560758204033629,48.815328948914164,4,green
494,-5.561046213134671,48.81710258749506,4,green
495,-5.556707042010416,48.81287852789339,4,green
496,-5.559814252860158,48.821023886730764,4,green
497,-5.548367832609403,48.81798740186587,4,green
498,-5.556216807029995,48.8211233264762,4,green
499,-5.564336861893957,48.821112752767895,4,green
500,-5.5584451882941295,48.820003025932834,4,green
501,-5.561525989766835,48.8180351483414,4,green
502,-5.561445694798623,48.82172931758977,4,green
503,-5.551269954709335,48.82034867159779,4,green
504,-5.552277345385031,48.822763823132746,4,green
505,-5.554118078335109,48.82528374703975,4,green
506,-5.55381558421111,48.82112381139833,4,green
507,-5.5500317459388135,48.822379571935855,4,green
508,-5.554486098910119,48.824603852055255,4,green
509,-5.550323811056268,48.81916632097977,4,green
510,-5.547797158447546,48.82183722204687,4,green
511,-5.5446381607084785,48.82564399818116,4,green
512,-5.535409586094008,48.82974667262577,4,green
513,-5.54543192690905,48.83098782302876,4,green
514,-5.539909621776279,48.829209915961144,4,green
515,-5.534647359542132,48.828120411934435,4,green
516,-5.541197784412788,48.82549066995931,4,green
517,-5.540547600360643,48.82744152637385,4,green
518,-5.539307033541501,48.83007545220567,4,green
519,-5.538184376408736,48.828751942717204,4,green
520,-5.538650990864966,48.82835648155707,4,green
521,-5.537194653329248,48.825306219249,4,green
522,-5.544634047558217,48.829428136047504,4,green
523,-5.5277111903443314,48.835324948767905,4,green
524,-5.547891972491734,48.82978850416351,4,green
525,-5.535680001859197,48.828398099920854,4,green
526,-5.538885744748179,48.82932214171369,4,green
527,-5.53068271651311,48.82682021073584,4,green
528,-5.529521998914059,48.83249564874656,4,green
529,-5.541565424452735,48.830689349700386,4,green
530,-5.54681677186127,48.83206146911645,4,green
531,-5.52811994285843,48.84062195931551,4,green
532,-5.528440254408851,48.83152569129137,4,green
533,-5.530093302197977,48.83327205310533,4,green
534,-5.524332212572217,48.83635268705995,4,green
535,-5.529324204312551,48.83476154508315,4,green
536,-5.539069651962421,48.846206057684206,4,green
537,-5.531797620115819,48.832288203196505,4,green
538,-5.518217866437906,48.82879515848704,4,green
539,-5.525831156774451,48.83711965725571,4,green
540,-5.52219005136412,48.82863776498532,4,green
541,-5.52857124656927,48.835619534183884,4,green
542,-5.519771455709313,48.833022337786325,4,green
543,-5.516660446265261,48.83691645358712,4,green
544,-5.517346601554711,48.84027894880563,4,green
545,-5.50872312823463,48.82811745110353,4,green
546,-5.516817725213661,48.833466356744374,4,green
547,-5.521211055114471,48.82682620525627,4,green
548,-5.509309836471143,48.83872998009034,4,green
549,-5.515995381293374,48.82948957294556,4,green
550,-5.523730872662612,48.83271468913596,4,green
551,-5.512561614304595,48.8359102234256,4,green
552,-5.516322944119465,48.84001814915465,4,green
553,-5.511936229229213,48.836145786679275,4,green
554,-5.514976080233507,48.833212479327386,4,green
555,-5.51087986887283,48.839860033922825,4,green
556,-5.515799782090092,48.83791814302003,4,green
557,-5.510292371935726,48.838482768171026,4,green
558,-5.512441849960103,48.837468844444615,4,green
559,-5.508735193791693,48.83625046471613,4,green
560,-5.524646284490549,48.83808132716259,4,green
561,-5.508393891997769,48.83824832468452,4,green
562,-5.510253459431877,48.827495008800824,4,green
563,-5.5084924857708,48.84079909380244,4,green
564,-5.509122786829502,48.83852738252759,4,green
565,-5.505913206954309,48.83687022221025,4,green
566,-5.501754660041929,48.845026928122195,4,green
567,-5.505438929579075,48.830066498575725,4,green
568,-5.508997272477976,48.844465687102236,4,green
569,-5.503267089743874,48.83882130020526,4,green
570,-5.506213934338729,48.84353310506464,4,green
571,-5.502692065556143,48.8425549987395,4,green
572,-5.498932458221153,48.84586450405376,4,green
573,-5.500035450984965,48.837567943105334,4,green
574,-5.487738893637293,48.84468982899008,4,green
